Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000075089,ACTR6,Gene Expression,0.01194727247196149,0.027298414368382318,0.15864546957162037,131,0.01642259936024269,113
ENSG00000204435,CSNK2B,Gene Expression,0.011945770485442177,0.030968076186343563,0.17650061316384827,1556,0.15034729441250116,686
ENSG00000135090,TAOK3,Gene Expression,0.011942770123316682,0.029710863214660765,0.17033907996634934,213,0.04000320138495228,187
ENSG00000074071,MRPS34,Gene Expression,0.011935737625770836,0.031015379175564295,0.1766282674891076,882,0.10246027470168695,569
ENSG00000114771,AADAC,Gene Expression,0.011935671086836018,0.025547048213812262,0.15000096740470956,197,0.008032207432451316,90
ENSG00000111670,GNPTAB,Gene Expression,0.011931615550550211,0.03091393516632812,0.17628648742932113,449,0.09953030042254447,390
ENSG00000157916,RER1,Gene Expression,0.011928159303441816,0.03115409186328355,0.17718109021203443,1080,0.11931630129721404,577
ENSG00000140497,SCAMP2,Gene Expression,0.011925043063698243,0.031244989320008187,0.1775551779286673,994,0.13107413174850552,623
ENSG00000197586,ENTPD6,Gene Expression,0.011924905488523176,0.030501849688783667,0.17426352147652022,246,0.041815341019365196,226
ENSG00000182154,MRPL41,Gene Expression,0.01191573595438695,0.030946402547370022,0.17642434635526383,607,0.050649939298974024,351
ENSG00000189129,PLAC9,Gene Expression,0.011910084623689667,0.028382806546045636,0.1639621482687122,88,0.019849923549528123,85
ENSG00000116221,MRPL37,Gene Expression,0.011909759213001482,0.031357339636280734,0.17795645721565986,684,0.08212785965126376,450
ENSG00000034053,APBA2,Gene Expression,0.011907076963302616,0.029215637080943324,0.16808866807305306,68,0.015748619335216874,66
ENSG00000204060,FOXO6,Gene Expression,0.011905648705669751,0.004963505738123208,0.0384852580482177,4,0.0003670853820651143,4
ENSG00000253958,CLDN23,Gene Expression,0.011903291225920197,0.025423052665686896,0.14933762245034632,37,0.0035660509003134955,34
ENSG00000173548,SNX33,Gene Expression,0.011902411563306332,0.030788599045905807,0.17562173847611492,353,0.052097380742188094,291
ENSG00000047849,MAP4,Gene Expression,0.01189603542611339,0.03162781159593919,0.1791569008293936,905,0.12255590833756254,569
ENSG00000142102,PGGHG,Gene Expression,0.011893958994459086,0.031370511057523975,0.17798373153596803,374,0.09650149450138093,336
ENSG00000165644,COMTD1,Gene Expression,0.011890209286860031,0.031092603110265404,0.1768786694582906,496,0.052121029387594504,320
ENSG00000135821,GLUL,Gene Expression,0.011883642223604446,0.03170822959298514,0.1793733349688659,918,0.11533626650097244,527
ENSG00000123240,OPTN,Gene Expression,0.011875137297349982,0.03204523202314036,0.1810393936602056,1186,0.2050927000596244,794
ENSG00000138398,PPIG,Gene Expression,0.011873527923682556,0.03175683397013018,0.17955312238864995,414,0.10105889392921875,364
ENSG00000160325,CACFD1,Gene Expression,0.011865320355244383,0.031000248478727288,0.1765893672378586,215,0.03717520478243426,199
ENSG00000139318,DUSP6,Gene Expression,0.01186531048706824,0.03158509227176043,0.1790102352621137,314,0.060843434870870246,280
ENSG00000124343,XG,Gene Expression,0.011863732667019549,0.029633465020031835,0.1700327944353283,354,0.02455640428368757,222
ENSG00000143641,GALNT2,Gene Expression,0.011863453322417465,0.03171660491412265,0.1793733349688659,461,0.06724765045840193,364
ENSG00000270096,AC078795.2,Gene Expression,0.011861694113685477,0.008503478701681777,0.06101855408329898,4,0.0009827383735937687,4
ENSG00000106565,TMEM176B,Gene Expression,0.011857706546442123,0.03167339137742453,0.1793196048286547,245,0.05247386417508909,217
ENSG00000164329,TENT2,Gene Expression,0.011851163037742302,0.02970220846064353,0.17033536043359887,175,0.019428521380214964,142
ENSG00000148700,ADD3,Gene Expression,0.01184829119869463,0.03148054785649035,0.17851282947619634,241,0.038650885097287355,207
ENSG00000130119,GNL3L,Gene Expression,0.011846062047074243,0.029570855688612285,0.16971932172401266,162,0.025758078474289615,137
ENSG00000038210,PI4K2B,Gene Expression,0.011845752961715042,0.031253249734106925,0.1775551779286673,264,0.028455591576253304,218
ENSG00000165175,MID1IP1,Gene Expression,0.0118450171644838,0.03160485922292011,0.179074563202889,374,0.04668933327130247,302
ENSG00000130829,DUSP9,Gene Expression,0.011840140041770595,0.011990131861131959,0.08088206895289902,19,0.0012554886431047861,15
ENSG00000105397,TYK2,Gene Expression,0.011837494928860309,0.03192219786152117,0.18044013860300862,333,0.06043563405982118,293
ENSG00000141837,CACNA1A,Gene Expression,0.011834699747738424,0.02807002972432482,0.16241989459198664,57,0.0135292052473708,52
ENSG00000213920,MDP1,Gene Expression,0.011833898035314873,0.0285575005520724,0.16483705419042116,70,0.0054335353005179705,66
ENSG00000132109,TRIM21,Gene Expression,0.011833672976735996,0.03122286503037608,0.17747733806740087,216,0.03506000304648532,193
ENSG00000158850,B4GALT3,Gene Expression,0.011831668825234828,0.03201781317839414,0.1809325347100966,372,0.05903626493103916,316
ENSG00000111321,LTBR,Gene Expression,0.011825033674608612,0.03241619485862035,0.18269853293033286,807,0.09440539097744166,484
ENSG00000228716,DHFR,Gene Expression,0.011818177278228878,0.030995869324426106,0.1765893672378586,152,0.02345868233052532,129
ENSG00000180011,ZADH2,Gene Expression,0.011816196699561965,0.029098003045113563,0.1674571579085302,98,0.010723209351045732,88
ENSG00000197614,MFAP5,Gene Expression,0.011813645947955457,0.029859816742854317,0.17105478218119777,60,0.013123764174396067,56
ENSG00000009780,FAM76A,Gene Expression,0.011812234420371711,0.028847536098465465,0.16619555321715443,107,0.012064111916209468,100
ENSG00000106268,NUDT1,Gene Expression,0.011810382001990352,0.030290004436252183,0.1732288362232966,259,0.021699352786053793,183
ENSG00000255112,CHMP1B,Gene Expression,0.011810017100546324,0.03230158253905557,0.18229402389945526,572,0.06043324079272373,386
ENSG00000170043,TRAPPC1,Gene Expression,0.01180995913487328,0.0327679880226881,0.18448576691471608,922,0.11526534430995054,583
ENSG00000165097,KDM1B,Gene Expression,0.011803393153684871,0.03078910906730159,0.17562173847611492,173,0.023099876047948015,145
ENSG00000151689,INPP1,Gene Expression,0.011799676926987714,0.030736809073731886,0.17541747581886255,347,0.025096466592676257,207
ENSG00000100354,TNRC6B,Gene Expression,0.011793905272373199,0.032362473443765305,0.18244408717264193,281,0.05035465173481767,241
ENSG00000186298,PPP1CC,Gene Expression,0.011793856179992476,0.0332089925296597,0.1867157069487606,1246,0.17067899418057286,769
ENSG00000139988,RDH12,Gene Expression,0.011765165290799313,0.032359797956571956,0.18244408717264193,634,0.04534328298465906,265
ENSG00000179776,CDH5,Gene Expression,0.011763357951975782,0.03305789822193428,0.1859703444129756,212,0.053302615753389584,197
ENSG00000178950,GAK,Gene Expression,0.011762612513003505,0.03337564166290252,0.18736151768335463,530,0.08132050864934143,422
ENSG00000106484,MEST,Gene Expression,0.011760765893032274,0.029011503617947243,0.16700453219032618,59,0.011743942213131853,57
ENSG00000188375,H3F3C,Gene Expression,0.01175126051664357,0.005633012752669364,0.042925494027862963,6,0.0020046130331298267,6
ENSG00000123983,ACSL3,Gene Expression,0.011744841064562112,0.03317083393596265,0.1865563475605449,325,0.04440529661010428,259
ENSG00000137338,PGBD1,Gene Expression,0.011744662288901178,0.023025408188139806,0.1379190835053104,18,0.003672627265135349,18
ENSG00000100815,TRIP11,Gene Expression,0.01174464183925438,0.033636333645784555,0.18847685926987415,418,0.1070704405689113,379
ENSG00000269243,AC008894.2,Gene Expression,0.011743536985868016,0.022871919675514718,0.13707689099049328,9,0.00010537739582841523,9
ENSG00000092847,AGO1,Gene Expression,0.011743445415907676,0.03234825184019474,0.18244408717264193,213,0.036100863626449084,178
ENSG00000138814,PPP3CA,Gene Expression,0.011737678911431206,0.03321672075583093,0.1867157069487606,544,0.06283981022061907,335
ENSG00000164105,SAP30,Gene Expression,0.011736098983151652,0.021001729509348088,0.12779630662753785,36,0.004571336640316366,30
ENSG00000197943,PLCG2,Gene Expression,0.011731841034633447,0.03275227164742556,0.18448576691471608,210,0.03249966213204165,184
ENSG00000054793,ATP9A,Gene Expression,0.011728457091673208,0.03324911792251406,0.18683880159468644,297,0.04358499039985422,257
ENSG00000130638,ATXN10,Gene Expression,0.011727262210296177,0.03332213464644429,0.18715990938166546,489,0.04335137774365101,307
ENSG00000134046,MBD2,Gene Expression,0.011725422735113154,0.03365470574838825,0.18853015258101855,689,0.0792948975547378,434
ENSG00000170545,SMAGP,Gene Expression,0.011725287464033946,0.032161915901208094,0.18160215570968774,280,0.022908090819627518,187
ENSG00000096060,FKBP5,Gene Expression,0.011723689233086162,0.033334166970548695,0.18717807771586015,268,0.05620006895439592,239
ENSG00000062822,POLD1,Gene Expression,0.011722082287409234,0.03139836815106389,0.1780942897312811,144,0.015109897025057622,128
ENSG00000143412,ANXA9,Gene Expression,0.011721832159155378,0.03164827995799424,0.17922512759815956,226,0.016381612073954596,112
ENSG00000229228,LINC00582,Gene Expression,0.011721520416142077,0.021059349443892872,0.1280167767909328,8,0.0010359142849654152,8
ENSG00000119787,ATL2,Gene Expression,0.011719477276188875,0.03325618263015029,0.18683880159468644,453,0.042534663058099005,294
ENSG00000143294,PRCC,Gene Expression,0.011719240776212059,0.032759447975693856,0.18448576691471608,378,0.03092327464376149,250
ENSG00000138074,SLC5A6,Gene Expression,0.011718920356838889,0.03282589055897467,0.1847628697176574,209,0.025343705730115483,176
ENSG00000162521,RBBP4,Gene Expression,0.011716570983101022,0.034312449653114196,0.19176035692662402,977,0.15849102619443065,661
ENSG00000074266,EED,Gene Expression,0.011714536698352058,0.033861464902942506,0.18953868120889364,328,0.06489848788486499,299
ENSG00000089639,GMIP,Gene Expression,0.011712640183100123,0.03361518332373725,0.18840796638457158,217,0.038371017201527996,200
ENSG00000009790,TRAF3IP3,Gene Expression,0.011708847167858666,0.03341688028604772,0.18752099159189384,144,0.030142464084569456,134
ENSG00000054690,PLEKHH1,Gene Expression,0.011704080248515715,0.01925092461383393,0.11944668185591446,49,0.009365721227848699,48
ENSG00000197894,ADH5,Gene Expression,0.011689450787559187,0.034200690817626,0.19123624121834712,568,0.06109295694404955,375
ENSG00000170004,CHD3,Gene Expression,0.011688379108076486,0.03457375298562915,0.19306854816856844,530,0.10796198253340278,449
ENSG00000145850,TIMD4,Gene Expression,0.011679166919327386,0.026433692786862917,0.15428089540249185,21,0.0034168551843769004,20
ENSG00000101187,SLCO4A1,Gene Expression,0.011678434348361149,0.03006761329023866,0.1721061448380731,98,0.01200996625361333,84
ENSG00000054983,GALC,Gene Expression,0.01167813720439042,0.030265983567827393,0.17314844484783426,99,0.013042227344664157,92
ENSG00000241106,HLA-DOB,Gene Expression,0.011676688388009709,0.0320837897446038,0.18120910820445724,91,0.014139709757466895,79
ENSG00000105676,ARMC6,Gene Expression,0.011655700078086684,0.03234195130951756,0.18244408717264193,155,0.016243627323712925,126
ENSG00000113212,PCDHB7,Gene Expression,0.011654717957399252,0.0066808373221456385,0.04959577629657034,5,0.0006100521758145191,5
ENSG00000226124,FTCDNL1,Gene Expression,0.011654488030546403,0.020922108109265203,0.12740090788000186,35,0.0018917322626423106,33
ENSG00000133805,AMPD3,Gene Expression,0.01165268025888799,0.030603419381406427,0.17479687268692704,151,0.014144794244693636,124
ENSG00000153936,HS2ST1,Gene Expression,0.011651051113545615,0.03302672543527274,0.18584411805365322,161,0.02085474715256309,144
ENSG00000198561,CTNND1,Gene Expression,0.011648931351249617,0.03520504997078344,0.1958229132492519,1228,0.1567142375732977,668
ENSG00000169740,ZNF32,Gene Expression,0.01164490353456179,0.033544375367426715,0.1880606403998342,246,0.024397305452423274,194
ENSG00000213859,KCTD11,Gene Expression,0.011644548228032047,0.034029265517653506,0.1903777683811717,279,0.03544903849142606,209
ENSG00000203685,STUM,Gene Expression,0.011640539013653046,0.016388475752449727,0.1050244608762411,5,0.0012889159844107598,5
ENSG00000180871,CXCR2,Gene Expression,0.011638815859700958,0.030717513123812434,0.17535438938079778,153,0.013466612081278933,118
ENSG00000112237,CCNC,Gene Expression,0.011630972968465034,0.034547563209462284,0.19297294692688885,469,0.051927646857860645,322
ENSG00000160613,PCSK7,Gene Expression,0.01162683756229365,0.03519525424768233,0.1958196206521154,457,0.08744708116102984,373
ENSG00000152102,FAM168B,Gene Expression,0.011619215186178188,0.03498177998544949,0.19490536559617805,326,0.05256291849403125,264
ENSG00000156265,MAP3K7CL,Gene Expression,0.011617986639986736,0.022808676455271515,0.13677491551926627,39,0.006107236592987648,38
ENSG00000144843,ADPRH,Gene Expression,0.011616630262307259,0.028994335183347264,0.16698524070105875,44,0.005957971519498627,43
ENSG00000184185,KCNJ12,Gene Expression,0.011603580835051783,0.031510241423026164,0.17863359885859437,73,0.010766124962176191,68
ENSG00000159788,RGS12,Gene Expression,0.011600538099196037,0.03515730746630097,0.19571085129592344,377,0.04521124438859632,280
ENSG00000165516,KLHDC2,Gene Expression,0.011597084250953016,0.034587590915001076,0.19309514151339882,259,0.027173542247213887,209
ENSG00000081154,PCNP,Gene Expression,0.011595431031466095,0.03608175029399541,0.20054214191615627,813,0.10153825267067436,534
ENSG00000076984,MAP2K7,Gene Expression,0.011590215192184321,0.03514218397097446,0.19567786081299468,244,0.038827593186871553,214
ENSG00000245970,AP003352.1,Gene Expression,0.0115872741150975,0.001863748396149667,0.016271280622273416,16,0.00035279464432162,14
ENSG00000161031,PGLYRP2,Gene Expression,0.01157231770623526,0.02500847753856772,0.14751327089286576,27,0.0010751034613584445,23
ENSG00000043462,LCP2,Gene Expression,0.011558518413106969,0.03637282735084835,0.20186999770281983,363,0.08664118287814934,318
ENSG00000198952,SMG5,Gene Expression,0.011557202829370816,0.03618650814179669,0.20101935958873798,428,0.0648890230941951,346
ENSG00000104983,CCDC61,Gene Expression,0.011551457162273265,0.034087987024468136,0.1906561545564101,163,0.0246044372235351,144
ENSG00000179820,MYADM,Gene Expression,0.011550136811815324,0.0339261758455458,0.18985095141763084,100,0.017783119019368816,94
ENSG00000079974,RABL2B,Gene Expression,0.01154900227541512,0.03267980729034847,0.1841354819675461,81,0.013559480696145315,78
ENSG00000213024,NUP62,Gene Expression,0.011548230765700867,0.036453578312256374,0.2021958772669261,438,0.0693266566662085,361
ENSG00000166507,NDST2,Gene Expression,0.011543253164525712,0.03519037167467731,0.1958196206521154,201,0.029029282261224164,182
ENSG00000104763,ASAH1,Gene Expression,0.011540903897394934,0.036580939061733986,0.20283973403113167,617,0.07379018405896734,396
ENSG00000150990,DHX37,Gene Expression,0.011537154604924783,0.03612809107710402,0.20074726188468664,224,0.04321698250501161,206
ENSG00000123064,DDX54,Gene Expression,0.011520341273385819,0.03659253126439199,0.20285114517488378,343,0.03822437195425364,281
ENSG00000092098,RNF31,Gene Expression,0.011518955086154936,0.03637758841852845,0.20186999770281983,256,0.03555775411243821,230
ENSG00000128245,YWHAH,Gene Expression,0.011517129875981002,0.037369282285863115,0.20629705498547576,949,0.1332672328721325,630
ENSG00000110876,SELPLG,Gene Expression,0.011515941290466332,0.03571837200383632,0.19862626313476778,159,0.02906066807551836,147
ENSG00000003056,M6PR,Gene Expression,0.011509893306606527,0.03630752282924643,0.201638959988266,388,0.03355297638263277,265
ENSG00000071859,FAM50A,Gene Expression,0.011509435414448477,0.03753990558382547,0.20707778874811272,745,0.17893467625080886,623
ENSG00000134873,CLDN10,Gene Expression,0.011509148440581924,0.027050828618525813,0.15742161643538163,21,0.00592519850879822,18
ENSG00000273344,PAXIP1-AS1,Gene Expression,0.011508763812543534,0.022589350339139447,0.13572748314474184,46,0.003572701056087052,43
ENSG00000170745,KCNS3,Gene Expression,0.011492956594317046,0.025176096080523624,0.148222811413002,47,0.003445963138984941,41
ENSG00000162745,OLFML2B,Gene Expression,0.011491434074575493,0.03706597476558593,0.20488845910953654,214,0.055721721574410785,203
ENSG00000188342,GTF2F2,Gene Expression,0.011490324359371548,0.036376749782635276,0.20186999770281983,351,0.03471182860285273,243
ENSG00000132646,PCNA,Gene Expression,0.011476475753532778,0.03734606603942159,0.20622239840506973,685,0.09385088286345705,438
ENSG00000185088,RPS27L,Gene Expression,0.011474893074383274,0.03773091302471632,0.20786196414134242,823,0.08925425239160956,455
ENSG00000117748,RPA2,Gene Expression,0.011463612343193506,0.036761360944133736,0.2035219139857896,306,0.02949304018189783,231
ENSG00000140332,TLE3,Gene Expression,0.011462123868375076,0.037893045929688896,0.20837747355907493,701,0.07770790246430238,434
ENSG00000104522,TSTA3,Gene Expression,0.011461442692993772,0.03814003613445238,0.2095731944206118,1006,0.10427106257272284,516
ENSG00000184182,UBE2F,Gene Expression,0.011453266219492528,0.0378768027896883,0.20837747355907493,588,0.059667664909168645,379
ENSG00000059758,CDK17,Gene Expression,0.011434689804208536,0.03777366816676064,0.2080436354946931,240,0.037074714672214196,210
ENSG00000198799,LRIG2,Gene Expression,0.01143310172178832,0.03675624830869473,0.2035219139857896,156,0.0272142159913142,145
ENSG00000170638,TRABD,Gene Expression,0.011431907111246765,0.0388096832234075,0.21259392900649277,896,0.16274885322697255,683
ENSG00000135124,P2RX4,Gene Expression,0.011430653312481566,0.035963787581236195,0.19993873649813987,123,0.02509135177000612,118
ENSG00000146425,DYNLT1,Gene Expression,0.011423057881365432,0.038522417302998546,0.21129233063640038,662,0.0663190518732192,409
ENSG00000173113,TRMT112,Gene Expression,0.011418071587617656,0.03885464311451692,0.21273067084520378,1293,0.11689266311398418,559
ENSG00000127580,WDR24,Gene Expression,0.011416569757022139,0.036742221927387186,0.2035218728787008,128,0.014398969257914071,116
ENSG00000151117,TMEM86A,Gene Expression,0.011413780099302918,0.03704508706761023,0.2048262142542815,284,0.02428140000614373,162
ENSG00000006576,PHTF2,Gene Expression,0.011410600956917202,0.03784265003644793,0.20826182673964466,192,0.040037712251767464,180
ENSG00000116459,ATP5PB,Gene Expression,0.011409884517609967,0.03889597009661072,0.2129021507011808,1154,0.10766784802088064,553
ENSG00000101079,NDRG3,Gene Expression,0.011408120753040176,0.036611810028674974,0.20290514982289365,186,0.018194057606565932,152
ENSG00000170425,ADORA2B,Gene Expression,0.011404944160913786,0.03342167701243004,0.18752099159189384,60,0.006035053349825044,51
ENSG00000105438,KDELR1,Gene Expression,0.011402598618383747,0.039385039612421124,0.2152468797312797,1214,0.17673451656866682,767
ENSG00000108587,GOSR1,Gene Expression,0.011401281620355726,0.03781725373087563,0.20817590954155496,227,0.0347054907916746,202
ENSG00000001084,GCLC,Gene Expression,0.011400150306003142,0.03788735497236018,0.20837747355907493,193,0.02135421114902302,161
ENSG00000103266,STUB1,Gene Expression,0.011387178023973502,0.03952221192235861,0.21571949226785578,1049,0.14804432628367778,678
ENSG00000176532,PRR15,Gene Expression,0.01138521979725029,0.014046412142443732,0.09266712085042879,8,0.0009656599892051756,8
ENSG00000117859,OSBPL9,Gene Expression,0.011379840202698705,0.037459847180324246,0.2067433744769335,202,0.03843814918540905,187
ENSG00000140474,ULK3,Gene Expression,0.011379561513281037,0.03865604350011731,0.2119159962660386,439,0.04816478447176153,304
ENSG00000158717,RNF166,Gene Expression,0.011376477869527567,0.03723954333173518,0.2057409825827052,140,0.020780080910239696,134
ENSG00000254873,AP001267.1,Gene Expression,0.011373921577283034,0.0019346484862767799,0.016807505591680184,2,1.996484999350324e-05,2
ENSG00000119986,AVPI1,Gene Expression,0.011369020296427548,0.037222411895645235,0.20569974947837613,206,0.020239125906412376,162
ENSG00000138449,SLC40A1,Gene Expression,0.011368669778556212,0.03894800409613741,0.2131321335260853,284,0.054133435839251766,256
ENSG00000143499,SMYD2,Gene Expression,0.011366105050109638,0.03689277765045662,0.20419634164701223,188,0.02136792355073425,159
ENSG00000184564,SLITRK6,Gene Expression,0.011359162528856182,0.020709831917401056,0.1263977004803858,15,0.002677707844027532,15
ENSG00000162496,DHRS3,Gene Expression,0.011350247895443389,0.039344273172921884,0.21507933094221118,405,0.06136900065825541,307
ENSG00000198355,PIM3,Gene Expression,0.01134570183777145,0.03991771292571156,0.21754335558592192,595,0.0887696522499808,448
ENSG00000088827,SIGLEC1,Gene Expression,0.011341703372970502,0.03946461001233281,0.21557099938957455,231,0.06196692669909831,213
ENSG00000112149,CD83,Gene Expression,0.011337109705166682,0.0392331638814698,0.21452706110052724,193,0.03225372292299095,164
ENSG00000173621,LRFN4,Gene Expression,0.011329656546527978,0.03766866008304737,0.20757275626182747,85,0.010499870965741195,78
ENSG00000197930,ERO1A,Gene Expression,0.011324059658548581,0.040339750169544386,0.2195060165235873,679,0.0874293453170362,465
ENSG00000197635,DPP4,Gene Expression,0.011319000699566243,0.038630440119379994,0.2118302175206002,216,0.02901220325278933,183
ENSG00000185070,FLRT2,Gene Expression,0.011317980577271741,0.0382832526395378,0.21019728597646611,128,0.02896194188913169,122
ENSG00000158042,MRPL17,Gene Expression,0.011316900379375865,0.039916860636334706,0.21754335558592192,430,0.041853855323975,295
ENSG00000269968,AC006064.4,Gene Expression,0.011313257623647849,0.005805181510970536,0.04397228921467459,48,0.0016016323881311804,35
ENSG00000177721,ANXA2R,Gene Expression,0.011306657341948634,0.02996865088000944,0.17163203664147533,44,0.006062383488809672,42
ENSG00000152778,IFIT5,Gene Expression,0.011304337393419704,0.03968774088464411,0.21652145900621228,258,0.0360383861476739,228
ENSG00000253738,OTUD6B-AS1,Gene Expression,0.011300281596354362,0.03851537195507415,0.21129233063640038,139,0.024126948010681357,126
ENSG00000237541,HLA-DQA2,Gene Expression,0.011295036196524671,0.039515278622880734,0.21571949226785578,366,0.02831529975794485,224
ENSG00000273271,AP000254.2,Gene Expression,0.011294739451271999,0.01993691823535859,0.12263020305738347,19,0.0030316028821271803,19
ENSG00000169057,MECP2,Gene Expression,0.011291366951868973,0.039186675337815835,0.21432794459829554,167,0.02371989599717843,152
ENSG00000188130,MAPK12,Gene Expression,0.011288607002495621,0.038805070996660085,0.21259392900649277,79,0.017276572455180987,78
ENSG00000008382,MPND,Gene Expression,0.011288127335169783,0.03884242159391804,0.2127184972541056,147,0.021316945281425786,133
ENSG00000143970,ASXL2,Gene Expression,0.011284944065672169,0.03981851825204208,0.21716964735463912,233,0.030518101254953293,205
ENSG00000105364,MRPL4,Gene Expression,0.011284533306781003,0.04137517475511898,0.22422267399131723,1115,0.1797185808803539,741
ENSG00000119383,PTPA,Gene Expression,0.011282111130563573,0.04105601848047802,0.22283363499761488,732,0.0921281646531514,491
ENSG00000133574,GIMAP4,Gene Expression,0.011267581565004157,0.039513560315624696,0.21571949226785578,133,0.029994039483486903,117
ENSG00000186020,ZNF529,Gene Expression,0.011264937890495916,0.03460092233171452,0.19310736123388383,39,0.006795961921406148,39
ENSG00000149547,EI24,Gene Expression,0.011262674818273862,0.041443291523766135,0.22447746192964568,1005,0.09305026252713311,503
ENSG00000112081,SRSF3,Gene Expression,0.01125727027148734,0.04198671313410207,0.2267029860026078,2191,0.29313238090689697,1054
ENSG00000169727,GPS1,Gene Expression,0.011256766359249876,0.04109380321774325,0.22292497635408093,430,0.045860526529879944,311
ENSG00000173726,TOMM20,Gene Expression,0.011255622257497563,0.041806487418462934,0.22609934578424437,1405,0.17656103759126268,770
ENSG00000139263,LRIG3,Gene Expression,0.011251698472842705,0.040250248286750834,0.21917831923608969,179,0.026909661831431616,157
ENSG00000163811,WDR43,Gene Expression,0.011250803445369191,0.04142558680628827,0.22443870254407672,384,0.07817804765390564,326
ENSG00000169919,GUSB,Gene Expression,0.011249825598747992,0.04105578527451392,0.22283363499761488,363,0.06351955067814934,312
ENSG00000269858,EGLN2,Gene Expression,0.011244985593771753,0.04123389914154574,0.22357095773076635,353,0.0647225443581028,303
ENSG00000090316,MAEA,Gene Expression,0.011239700563931638,0.041227332317024246,0.22357095773076635,442,0.04673989143743278,325
ENSG00000175931,UBE2O,Gene Expression,0.011238449990959149,0.040258924213885994,0.21917831923608969,175,0.02205218831516272,153
ENSG00000182628,SKA2,Gene Expression,0.011238205432470725,0.04108837825657741,0.22292497635408093,277,0.03923536773015688,224
ENSG00000169884,WNT10B,Gene Expression,0.011238026231918207,0.02533958747071874,0.14888844601684945,20,0.0018099728354643127,20
ENSG00000144136,SLC20A1,Gene Expression,0.01123744409317193,0.041256049093292724,0.22363406382392256,286,0.05840955258789558,269
ENSG00000169902,TPST1,Gene Expression,0.011237358919992795,0.038438462533032514,0.21094060584286814,92,0.01455015125611911,88
ENSG00000115289,PCGF1,Gene Expression,0.011229790820887287,0.04151976496899046,0.22472005074541873,266,0.05813326313555665,240
ENSG00000179604,CDC42EP4,Gene Expression,0.011216855312967792,0.04083244429865762,0.22184654874827364,236,0.019007591895169925,180
ENSG00000136867,SLC31A2,Gene Expression,0.011211550789835607,0.041021029951920474,0.22275738470062786,271,0.02771434278486853,200
ENSG00000160799,CCDC12,Gene Expression,0.01121043597021184,0.04183004148041314,0.22611177909991614,399,0.05364785463879371,307
ENSG00000167716,WDR81,Gene Expression,0.011208980476876303,0.040422789002602766,0.21984541380863404,187,0.027046747409881153,163
ENSG00000138029,HADHB,Gene Expression,0.011207690776181998,0.0418216477314286,0.22611177909991614,583,0.052140739413434174,344
ENSG00000156599,ZDHHC5,Gene Expression,0.011204516541647296,0.042445310769059,0.22867200099534946,744,0.08997941980417,501
ENSG00000125945,ZNF436,Gene Expression,0.011202798289755567,0.036455319853164525,0.2021958772669261,94,0.009721932238029944,87
ENSG00000174780,SRP72,Gene Expression,0.011198890989536973,0.04220261802499703,0.2276052981241665,786,0.11663133268354378,530
ENSG00000150782,IL18,Gene Expression,0.01119581616556505,0.042090979573442544,0.22711835693750027,625,0.04812439032306518,309
ENSG00000178764,ZHX2,Gene Expression,0.011195032482474675,0.03668375434429905,0.20325092641388193,56,0.004563848309812706,52
ENSG00000272734,ADIRF-AS1,Gene Expression,0.011194982714933552,0.025118811429308385,0.1481230132954449,45,0.005172969686662965,40
ENSG00000156515,HK1,Gene Expression,0.011194064232563713,0.042473307000065796,0.22867200099534946,719,0.06847735165153102,438
ENSG00000104613,INTS10,Gene Expression,0.011181801810776805,0.04168720539646631,0.22551156420422505,306,0.03099738915472591,223
ENSG00000006555,TTC22,Gene Expression,0.011181626849337918,0.04082318805350327,0.22184654874827364,373,0.033436319626088104,235
ENSG00000010072,SPRTN,Gene Expression,0.011180543043440475,0.038069183057054534,0.2092379071872623,94,0.011296055112202672,86
ENSG00000256223,ZNF10,Gene Expression,0.011179646698664803,0.03499231009261261,0.19490536559617805,31,0.007220778173738381,31
ENSG00000130305,NSUN5,Gene Expression,0.011177477509649508,0.04151930285210814,0.22472005074541873,308,0.03747064800727049,245
ENSG00000080608,PUM3,Gene Expression,0.011177154481120577,0.042631340435272724,0.22933613125179833,333,0.05832322541181604,281
ENSG00000101017,CD40,Gene Expression,0.011176616712657421,0.04000933787123806,0.21798685596631523,151,0.01618202647606287,129
ENSG00000163545,NUAK2,Gene Expression,0.011176499686819255,0.04100745157761909,0.22274050032305942,137,0.021212348273745747,128
ENSG00000069493,CLEC2D,Gene Expression,0.011168542610140258,0.04218820576106053,0.22758526008426058,192,0.03865867958641247,177
ENSG00000161914,ZNF653,Gene Expression,0.011166032241866554,0.036946762550085666,0.2043356693568034,31,0.004951592201747856,31
ENSG00000104885,DOT1L,Gene Expression,0.011162481504865785,0.04208273608508728,0.22711835693750027,253,0.03213840031699038,214
ENSG00000166987,MBD6,Gene Expression,0.011162322422608372,0.04282582531743828,0.23032413029671814,342,0.054150064481433696,291
ENSG00000038274,MAT2B,Gene Expression,0.01116231402005312,0.04253903309025642,0.22889743753876973,415,0.059426978132978314,309
ENSG00000109756,RAPGEF2,Gene Expression,0.011161643418785904,0.038319291301925684,0.21034087764183973,82,0.012357876565254904,79
ENSG00000101161,PRPF6,Gene Expression,0.011160063442845593,0.043275071817603594,0.23238779101245183,592,0.08946173819409545,458
