Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000134996,OSTF1,Gene Expression,0.005292475705369194,0.2920679875964618,0.8248967913972435,368,0.039207424235195874,299
ENSG00000151491,EPS8,Gene Expression,0.005291210579071417,0.292507167702206,0.8255960200414418,132,0.029996063778556754,125
ENSG00000122335,SERAC1,Gene Expression,0.005288238805349709,0.27615543506582174,0.7948554032141701,87,0.010036999338345582,80
ENSG00000266173,STRADA,Gene Expression,0.005287420189324625,0.29316452480245436,0.8269097306027856,215,0.032313131902813035,207
ENSG00000149043,SYT8,Gene Expression,0.005286324187663608,0.2762542167630706,0.7948634682373328,74,0.00841348088216199,65
ENSG00000085998,POMGNT1,Gene Expression,0.005284284708826958,0.2964551653713361,0.8331372401200189,402,0.05980883570754852,358
ENSG00000196236,XPNPEP3,Gene Expression,0.005284163039455237,0.2866526206578839,0.8147287677379222,128,0.014463320803541081,107
ENSG00000239789,MRPS17,Gene Expression,0.005283337218867564,0.2950220545665916,0.8308438096186469,341,0.040089170488525026,280
ENSG00000127415,IDUA,Gene Expression,0.0052807688650777715,0.2861000285582611,0.813752406687992,93,0.02466953706580977,90
ENSG00000118620,ZNF430,Gene Expression,0.005280200636425323,0.28656335145736067,0.8147287677379222,99,0.021852962266963434,96
ENSG00000178053,MLF1,Gene Expression,0.0052800733937618215,0.2917452172574284,0.8247625238719305,158,0.021629693167104,140
ENSG00000037042,TUBG2,Gene Expression,0.0052798137023476,0.2931543428126939,0.8269097306027856,208,0.031606470951235234,193
ENSG00000101361,NOP56,Gene Expression,0.005278982113306971,0.2980095866454575,0.8358701386134275,759,0.09179477501583674,541
ENSG00000162066,AMDHD2,Gene Expression,0.00527770478296781,0.2958036201789185,0.832065960717407,264,0.04069693945596179,245
ENSG00000169359,SLC33A1,Gene Expression,0.005274535104003734,0.29577304282064887,0.832065960717407,289,0.04953068672679597,262
ENSG00000260578,AC110597.1,Gene Expression,0.005274257675324715,0.24715807567998982,0.7372407858826256,11,0.004402616587615278,11
ENSG00000135547,HEY2,Gene Expression,0.005272582083620769,0.2802766241576,0.8030695027066544,28,0.005625499532382935,28
ENSG00000185864,NPIPB4,Gene Expression,0.005271080508173542,0.2475837935086742,0.738160150477564,19,0.0032165275796636594,19
ENSG00000238120,LINC01589,Gene Expression,0.005267968935246216,0.10371414852141347,0.38531084941288707,3,0.00015122448842262267,3
ENSG00000026652,AGPAT4,Gene Expression,0.005267732194147143,0.29304230536618947,0.8269022391579712,109,0.02057699264993919,103
ENSG00000183734,ASCL2,Gene Expression,0.005267167505380004,0.2909579439812322,0.8230564528796831,143,0.017589222000106014,127
ENSG00000067992,PDK3,Gene Expression,0.00526421828187118,0.29430957207246955,0.8292530353552348,194,0.03294338338791947,176
ENSG00000260465,AC018557.1,Gene Expression,0.005263904629486389,0.20536776108985988,0.6481750725051189,14,0.000976930233869771,13
ENSG00000164087,POC1A,Gene Expression,0.005262434331324993,0.2842453086866643,0.8102382813370596,59,0.006354749131452225,54
ENSG00000132692,BCAN,Gene Expression,0.005261080985013989,0.12360119773127054,0.4418224994064199,15,0.000595699014045808,14
ENSG00000135617,PRADC1,Gene Expression,0.0052605075558494205,0.2861054845695188,0.813752406687992,116,0.012055098739410382,104
ENSG00000145214,DGKQ,Gene Expression,0.005254425700763358,0.289592534348049,0.8204867911618052,112,0.017495235536395815,112
ENSG00000151353,TMEM18,Gene Expression,0.005253564982677852,0.2968652203836095,0.8337431161049876,255,0.030560561023680217,219
ENSG00000273559,CWC25,Gene Expression,0.00525328665834596,0.2971808418586168,0.8343059756322702,214,0.03820835329177705,196
ENSG00000161980,POLR3K,Gene Expression,0.0052526526021326805,0.2930467227985105,0.8269022391579712,203,0.024748414006818327,181
ENSG00000196975,ANXA4,Gene Expression,0.005251915744428157,0.30012375221188137,0.8403777121981768,948,0.10952924416395553,613
ENSG00000124356,STAMBP,Gene Expression,0.005251397161280141,0.2942031635959468,0.8291879848915591,200,0.017479150767104143,172
ENSG00000108406,DHX40,Gene Expression,0.005250500091898825,0.2919682389158025,0.8247625238719305,144,0.020966389071077566,132
ENSG00000138660,AP1AR,Gene Expression,0.005245602320374439,0.29658992046844634,0.8332985454580344,188,0.02168914796235864,175
ENSG00000132879,FBXO44,Gene Expression,0.005237732584666372,0.2962127536086445,0.8325645875726859,184,0.02711748679142522,169
ENSG00000108106,UBE2S,Gene Expression,0.0052309767371796715,0.30059011314458295,0.8414648385637857,437,0.0692982118835439,371
ENSG00000163811,WDR43,Gene Expression,0.0052302094818686765,0.3014414028947199,0.8431905458275571,450,0.07448702083580273,385
ENSG00000110848,CD69,Gene Expression,0.005229188752642161,0.288167415071531,0.8177395666887597,64,0.010677357412924426,60
ENSG00000242252,BGLAP,Gene Expression,0.0052210587345185985,0.28228722880394863,0.8071129472265786,33,0.0033519890404309963,32
ENSG00000159461,AMFR,Gene Expression,0.005218427897309775,0.3024466816244251,0.8453439684634945,522,0.07381819335148038,425
ENSG00000197540,GZMM,Gene Expression,0.005216405496510884,0.28782847711922166,0.8171914187848909,73,0.012613627189346912,67
ENSG00000153982,GDPD1,Gene Expression,0.005212352243342114,0.264129764120574,0.7692864185769428,13,0.0017121639240885844,12
ENSG00000049249,TNFRSF9,Gene Expression,0.005211128521393298,0.2852668417325146,0.8122903566330022,39,0.004088281213811112,36
ENSG00000081985,IL12RB2,Gene Expression,0.005210284915185261,0.29434171747871707,0.8292530353552348,107,0.011946027217731123,94
ENSG00000136425,CIB2,Gene Expression,0.005209782137291345,0.29014402310768084,0.8212932379229899,103,0.010663127671343338,99
ENSG00000126705,AHDC1,Gene Expression,0.005205443386010689,0.30182676360361604,0.8438302355406572,267,0.03582076772515571,230
ENSG00000101856,PGRMC1,Gene Expression,0.005204066031282384,0.3049325940406953,0.8502405189338302,827,0.13556252207687736,617
ENSG00000247626,MARS2,Gene Expression,0.005202707339197907,0.2897036475862782,0.8205162950138815,74,0.00784350673183706,73
ENSG00000169599,NFU1,Gene Expression,0.0051969591847349375,0.2985624571680461,0.8369849807714228,221,0.025336414441350624,188
ENSG00000146112,PPP1R18,Gene Expression,0.0051929762439834656,0.3053907362156747,0.8509231791296554,692,0.11338228530310564,564
ENSG00000176208,ATAD5,Gene Expression,0.005192458906619795,0.28933545950738226,0.8198759604128106,52,0.009746424865494433,51
ENSG00000198252,STYX,Gene Expression,0.005192292316101265,0.3006944400728224,0.8416475272091576,269,0.02606520556002757,237
ENSG00000170145,SIK2,Gene Expression,0.005189367239825016,0.29928883270963214,0.8385848110152575,150,0.02019888701179653,143
ENSG00000137812,KNL1,Gene Expression,0.005182136987235723,0.2646905005396567,0.7705029244191817,45,0.005111938754563312,43
ENSG00000047579,DTNBP1,Gene Expression,0.005181709104126742,0.28274225363345584,0.8077707349528144,68,0.008765107109864724,65
ENSG00000145780,FEM1C,Gene Expression,0.0051777165224784205,0.3031991904735263,0.8466783356528387,277,0.040415034725526024,237
ENSG00000167740,CYB5D2,Gene Expression,0.005175940405641058,0.2967395418030869,0.8336102084503462,120,0.012962575510876706,104
ENSG00000018408,WWTR1,Gene Expression,0.0051754655292520395,0.3063430077265388,0.8528044654943212,507,0.0734499216178725,419
ENSG00000091542,ALKBH5,Gene Expression,0.005175217364284304,0.30641939911216065,0.8529069165984999,652,0.08929305461855386,510
ENSG00000172888,ZNF621,Gene Expression,0.0051735211961736,0.2979315590179119,0.8358701386134275,96,0.019140514461351656,91
ENSG00000171310,CHST11,Gene Expression,0.00517347062733846,0.3039862486663165,0.8483263913558449,213,0.035300726925914946,201
ENSG00000132321,IQCA1,Gene Expression,0.0051711233113120834,0.29316378152806055,0.8269097306027856,83,0.016096558250506814,78
ENSG00000272886,DCP1A,Gene Expression,0.005171099914537626,0.3050572546614272,0.8502520868953912,206,0.044997682893978035,193
ENSG00000235453,SMIM27,Gene Expression,0.005165205600316538,0.2984958864440497,0.8369072589212136,154,0.018825224278083672,133
ENSG00000166689,PLEKHA7,Gene Expression,0.005164258596858034,0.29183936016728884,0.8247625238719305,79,0.007550036772945471,72
ENSG00000160679,CHTOP,Gene Expression,0.005159380822916878,0.3082511898488318,0.856736112006726,660,0.08561175794985548,522
ENSG00000104518,GSDMD,Gene Expression,0.005153599029726345,0.3084086120399643,0.8568938790029649,461,0.06756589286723859,399
ENSG00000162772,ATF3,Gene Expression,0.0051531106101345365,0.2965262027006337,0.8332281871634866,61,0.007019256207349777,59
ENSG00000166200,COPS2,Gene Expression,0.005151011110039468,0.308802533830681,0.8573496562561977,582,0.0708779795857763,444
ENSG00000167191,GPRC5B,Gene Expression,0.005150322185975405,0.2921710035637677,0.8249159639338641,58,0.013759690577566597,57
ENSG00000131351,HAUS8,Gene Expression,0.005148492607293612,0.29838504308202163,0.8368048871066556,120,0.01742742166589851,111
ENSG00000168899,VAMP5,Gene Expression,0.005148225004704739,0.3092036222808954,0.8577706128844408,507,0.08909006376516626,433
ENSG00000274173,AL035661.1,Gene Expression,0.005140749531427207,0.2789296053349968,0.8001676987133384,30,0.0036751314736707206,29
ENSG00000001497,LAS1L,Gene Expression,0.005140379621830171,0.3092276466429864,0.8577706128844408,482,0.08385508026146597,406
ENSG00000198435,NRARP,Gene Expression,0.005138384728208328,0.30398597236836356,0.8483263913558449,179,0.020101732475580378,145
ENSG00000183779,ZNF703,Gene Expression,0.005136902588582773,0.3088408260308295,0.8573496562561977,324,0.05752805973549561,288
ENSG00000165102,HGSNAT,Gene Expression,0.005133439615377667,0.30830909680143037,0.856736112006726,274,0.04135341845496699,248
ENSG00000173890,GPR160,Gene Expression,0.005132352904308803,0.29499246860710815,0.8308438096186469,42,0.0073174252482067215,42
ENSG00000146676,PURB,Gene Expression,0.005130269017212672,0.30889754545204173,0.8573677813989676,476,0.059994122276896066,377
ENSG00000111801,BTN3A3,Gene Expression,0.005125933009913485,0.31056395306845075,0.8599146827079903,422,0.06781551367049726,380
ENSG00000095970,TREM2,Gene Expression,0.005125480835890525,0.27863242826651735,0.7995793974422019,37,0.003106188098314254,37
ENSG00000164430,CGAS,Gene Expression,0.005123916379470562,0.30742406215971707,0.8550405364276975,206,0.02986762301838371,187
ENSG00000018510,AGPS,Gene Expression,0.005123795537465046,0.3098675117782004,0.8587323995047015,422,0.05585261684816412,355
ENSG00000111196,MAGOHB,Gene Expression,0.005122226605270324,0.3070705318224567,0.8542778328490453,230,0.022144774433317374,195
ENSG00000160588,MPZL3,Gene Expression,0.005121138836798411,0.3055839834573839,0.851241445514078,214,0.025450182873199566,180
ENSG00000176273,SLC35G1,Gene Expression,0.005120535952265515,0.2979897128373441,0.8358701386134275,63,0.007592851176374906,61
ENSG00000104671,DCTN6,Gene Expression,0.0051194635741058005,0.30944562138928067,0.8581151328627445,370,0.048004796297615865,300
ENSG00000151746,BICD1,Gene Expression,0.005112731864882134,0.29762260652883343,0.8353214763875845,42,0.007768399775382032,42
ENSG00000134215,VAV3,Gene Expression,0.005109205806441922,0.31057353073481586,0.8599146827079903,411,0.04404821049598212,306
ENSG00000156515,HK1,Gene Expression,0.005106879996008801,0.3129367877734879,0.8647857153518214,714,0.08704953127754181,524
ENSG00000213523,SRA1,Gene Expression,0.0051044733726711864,0.31191905915131013,0.8627531403717841,422,0.062388470606188094,367
ENSG00000225431,LINC01671,Gene Expression,0.00510031117560305,0.2002615128345544,0.6358782656606691,18,0.0007076674205116609,14
ENSG00000113569,NUP155,Gene Expression,0.005097886984464846,0.31041853244658224,0.8597064999394739,264,0.036480207777647454,235
ENSG00000184220,CMSS1,Gene Expression,0.005097525900187989,0.30853141784675264,0.8571245475293926,200,0.019815266714304745,172
ENSG00000158773,USF1,Gene Expression,0.005095215457409704,0.3092818338015322,0.8577713475051763,145,0.030831703307791142,133
ENSG00000115524,SF3B1,Gene Expression,0.005088311871532324,0.31596909065231116,0.8689216238998132,1524,0.2320717875842977,1009
ENSG00000140391,TSPAN3,Gene Expression,0.005086830840127256,0.31583206896948046,0.8689216238998132,1237,0.1865242283502657,851
ENSG00000198561,CTNND1,Gene Expression,0.005085619511702262,0.31585233718715466,0.8689216238998132,1348,0.1628359172467658,811
ENSG00000119147,ECRG4,Gene Expression,0.00508499691691074,0.28793659684345063,0.8171922068759453,17,0.004094995486010205,16
ENSG00000153406,NMRAL1,Gene Expression,0.005082538278352975,0.31336427551354484,0.8652150750638631,391,0.052350116965035026,334
ENSG00000183682,BMP8A,Gene Expression,0.005081359848450991,0.2812956068589383,0.8050592431032803,14,0.002441077318863976,14
ENSG00000185634,SHC4,Gene Expression,0.0050788572616869984,0.24261198158519415,0.7276670654700574,16,0.0019009139119474943,15
ENSG00000130962,PRRG1,Gene Expression,0.005071228390689503,0.3058330437298693,0.8517149811422317,61,0.010645428164322563,60
ENSG00000071243,ING3,Gene Expression,0.005070812949714963,0.30950693752182046,0.8581418145091233,115,0.01561477393574327,112
ENSG00000256576,LINC02361,Gene Expression,0.005069428049615868,0.2258730776845479,0.6934014180409419,6,0.0004998895696437604,6
ENSG00000162073,PAQR4,Gene Expression,0.005069201125101544,0.3096493561456557,0.8583486527022655,220,0.03066310058042896,200
ENSG00000124374,PAIP2B,Gene Expression,0.005068714562621775,0.295255851845623,0.8311284463108825,85,0.0094519618545857,77
ENSG00000117560,FASLG,Gene Expression,0.005067624347057085,0.29904156980033725,0.8380725680943436,42,0.0076224644767967165,40
ENSG00000146067,FAM193B,Gene Expression,0.0050667786009522394,0.31594690373166623,0.8689216238998132,390,0.05746918545181543,340
ENSG00000158481,CD1C,Gene Expression,0.005066062850549614,0.3036127624425897,0.8477233481160126,73,0.016316566262409616,68
ENSG00000137574,TGS1,Gene Expression,0.005059727100275511,0.31457226966273755,0.8671970540772895,252,0.03984193070078561,230
ENSG00000119638,NEK9,Gene Expression,0.0050523773251539145,0.3150605254327252,0.8677657836771456,229,0.034481088205708915,210
ENSG00000130165,ELOF1,Gene Expression,0.00505073860777977,0.3149764182282646,0.8677138065641226,267,0.02965015009887137,235
ENSG00000023287,RB1CC1,Gene Expression,0.005050227960300081,0.31721434374504676,0.8710254679637124,368,0.06373948816535198,332
ENSG00000173226,IQCB1,Gene Expression,0.005049576713722757,0.31214612757519156,0.8631147180861267,155,0.027695034714207974,143
ENSG00000137434,C6orf52,Gene Expression,0.005047162663298984,0.06419515151067579,0.26124298151605574,7,0.0002726973493420169,7
ENSG00000146094,DOK3,Gene Expression,0.005047125927020618,0.31040899552423706,0.8597064999394739,94,0.016630181613977234,92
ENSG00000174944,P2RY14,Gene Expression,0.00504625707396918,0.30476695934342635,0.8500646520060562,55,0.008446737286786764,53
ENSG00000130733,YIPF2,Gene Expression,0.005044490471182188,0.31853855825726063,0.8734582327013406,542,0.09596354264340488,477
ENSG00000115840,SLC25A12,Gene Expression,0.005042120024382809,0.3157542474094699,0.8689216238998132,237,0.039632120905307204,214
ENSG00000115107,STEAP3,Gene Expression,0.005040924982323884,0.3137196394280495,0.8655110656726723,175,0.02189896668973211,153
ENSG00000169184,MN1,Gene Expression,0.005039388905468433,0.3115273604775093,0.8620017279896558,124,0.015827059773621522,117
ENSG00000164879,CA3,Gene Expression,0.005037410642118856,0.035890087151773775,0.16226989246543844,4,0.00020492323820974805,4
ENSG00000102934,PLLP,Gene Expression,0.005037288704818669,0.30095040064037804,0.8421451398098849,108,0.007835635065298658,87
ENSG00000104915,STX10,Gene Expression,0.005036760952635945,0.31666366709591576,0.87017883213194,304,0.04439193541062902,262
ENSG00000170791,CHCHD7,Gene Expression,0.005034611976213191,0.3164062744736058,0.8696933882698857,238,0.02747065184258836,210
ENSG00000273238,TMEM271,Gene Expression,0.005029729479965533,0.0778180642857671,0.30582130189211354,22,0.0016528914214893413,19
ENSG00000103485,QPRT,Gene Expression,0.005026947980118259,0.3049366065734993,0.8502405189338302,100,0.012433776200504424,96
ENSG00000276449,AC004076.2,Gene Expression,0.005021030438362053,0.19253366148967443,0.6189115492589594,4,0.00012323987516480388,4
ENSG00000176868,AL358781.1,Gene Expression,0.00502011305333476,0.23618096269761324,0.7144854703506127,18,0.000814393707059117,18
ENSG00000122299,ZC3H7A,Gene Expression,0.005019480075202551,0.31816309005938104,0.8731108934875224,272,0.04260814431358431,240
ENSG00000143368,SF3B4,Gene Expression,0.0050194450794017655,0.3138579724503767,0.865749265041061,331,0.03535887677659614,260
ENSG00000167536,DHRS13,Gene Expression,0.005018843099092036,0.3155165136719291,0.8687995616753632,140,0.01532783500161888,130
ENSG00000147138,GPR174,Gene Expression,0.005016770343964954,0.31388634929612547,0.865749265041061,50,0.009920304520771426,48
ENSG00000179627,ZBTB42,Gene Expression,0.005015994357636429,0.2998711940221659,0.8397796703514289,68,0.00713927512305986,63
ENSG00000183386,FHL3,Gene Expression,0.005015711254245905,0.3134104238714148,0.8652150750638631,153,0.017392146959817074,143
ENSG00000120725,SIL1,Gene Expression,0.005013376929328516,0.3215942967962959,0.8787382940509102,567,0.08797565303538757,481
ENSG00000123989,CHPF,Gene Expression,0.005013008898909392,0.32225325481287337,0.8795925657783534,857,0.12017303002993461,654
ENSG00000204599,TRIM39,Gene Expression,0.005012402742632942,0.31308287366023624,0.8648618323036452,81,0.010124435532828286,79
ENSG00000165417,GTF2A1,Gene Expression,0.005011123252747913,0.32016805289850936,0.8763985593549939,355,0.049245061558238164,304
ENSG00000205744,DENND1C,Gene Expression,0.005009623852285446,0.3136053090534876,0.865376905753701,77,0.016254199758498847,74
ENSG00000101331,CCM2L,Gene Expression,0.005006562835863275,0.29325138852205734,0.8270464608350836,37,0.008108632893073703,34
ENSG00000110060,PUS3,Gene Expression,0.005004240423160465,0.30953490719227617,0.8581418145091233,118,0.015394311429897086,107
ENSG00000169118,CSNK1G1,Gene Expression,0.0049995535772075,0.3191804285806934,0.8749679675834767,283,0.04215086142274777,251
ENSG00000099995,SF3A1,Gene Expression,0.004998963539615995,0.32319995713355687,0.8810603411976906,720,0.09056846460240697,561
ENSG00000158315,RHBDL2,Gene Expression,0.004997068865293376,0.3041834143645106,0.8487666725902105,88,0.007181648362516233,74
ENSG00000099821,POLRMT,Gene Expression,0.004996669665272672,0.3210165251460799,0.8778261748001651,285,0.04539096215622843,255
ENSG00000172775,FAM192A,Gene Expression,0.0049958749342323945,0.321613973662803,0.8787382940509102,387,0.050463395912939926,342
ENSG00000168269,FOXI1,Gene Expression,0.004992906899805884,0.25229559078871633,0.7480671907448534,5,0.0025739156411340616,5
ENSG00000263165,AC087292.1,Gene Expression,0.0049915447096504206,0.013175660861722838,0.0698981624242691,2,3.982379292956047e-05,2
ENSG00000090238,YPEL3,Gene Expression,0.004990694040123909,0.32354049138283436,0.8817655087099031,622,0.08524143369827285,501
ENSG00000105497,ZNF175,Gene Expression,0.00498965930318055,0.30831206258764143,0.856736112006726,51,0.007593622989959775,50
ENSG00000100298,APOBEC3H,Gene Expression,0.0049894350879070015,0.28929937861603605,0.8198759604128106,21,0.005045053720656315,21
ENSG00000219545,UMAD1,Gene Expression,0.004988277158812899,0.31190866601500966,0.8627531403717841,74,0.010763899092319678,70
ENSG00000112110,MRPL18,Gene Expression,0.004987040616022027,0.32169851065288624,0.8788578130238119,444,0.04987692612438551,360
ENSG00000168710,AHCYL1,Gene Expression,0.004985978864757466,0.32273338331043444,0.880438739780916,517,0.05427151787331708,381
ENSG00000138614,INTS14,Gene Expression,0.004985453406206252,0.32128050560051813,0.8783841640428379,256,0.0346629290991899,226
ENSG00000264278,ZNF236-DT,Gene Expression,0.004984983825447959,0.0633492024784732,0.258778008759239,2,3.772172299146451e-05,2
ENSG00000138670,RASGEF1B,Gene Expression,0.00498453358099407,0.313393534625233,0.8652150750638631,142,0.016692733946559457,124
ENSG00000100908,EMC9,Gene Expression,0.0049839011157768705,0.32143150355365613,0.8785740056533833,208,0.030497359531115577,194
ENSG00000171109,MFN1,Gene Expression,0.004982102224728191,0.3224453221288721,0.8800053230231089,413,0.0656104211506318,349
ENSG00000172315,TP53RK,Gene Expression,0.004981205851317025,0.3208267385189685,0.877706907974361,269,0.03324834392626756,238
ENSG00000027869,SH2D2A,Gene Expression,0.004980836285187069,0.31817645863212674,0.8731108934875224,134,0.01951728607816323,127
ENSG00000047315,POLR2B,Gene Expression,0.004979016658359512,0.32463983255749507,0.8838671240513931,596,0.08634479616338886,490
ENSG00000116741,RGS2,Gene Expression,0.004977235316203681,0.31840342583757675,0.8734582327013406,161,0.023864453650248186,152
ENSG00000177374,HIC1,Gene Expression,0.004976591467690515,0.3128212364930514,0.8646934461132023,78,0.018446198405913255,73
ENSG00000163785,RYK,Gene Expression,0.004975474172702014,0.3228084666510145,0.880438739780916,357,0.04310379362295688,309
ENSG00000110911,SLC11A2,Gene Expression,0.004971052657305727,0.3237758116228302,0.8822203516697085,348,0.04856762098340334,301
ENSG00000187079,TEAD1,Gene Expression,0.004970794436229033,0.3242477394966621,0.8831344247428683,329,0.05496605281504008,296
ENSG00000090097,PCBP4,Gene Expression,0.00497047970082677,0.31576690461859047,0.8689216238998132,120,0.019139439237845172,103
ENSG00000174606,ANGEL2,Gene Expression,0.004968646631324072,0.31198507161127953,0.8628249528617981,118,0.01270526818849378,107
ENSG00000132478,UNK,Gene Expression,0.004967508530664167,0.31941087328119466,0.8752546497206406,208,0.028635438986261474,189
ENSG00000187257,RSBN1L,Gene Expression,0.004966091486937213,0.3207291235167249,0.8776563237703952,176,0.0351670722601099,167
ENSG00000145012,LPP,Gene Expression,0.0049622318315677505,0.32613890986154015,0.8857099047090661,446,0.07981316517256029,385
ENSG00000166831,RBPMS2,Gene Expression,0.004956954744103785,0.2578884209886083,0.7575604229313577,12,0.0035723873369514856,12
ENSG00000146904,EPHA1,Gene Expression,0.004956914771059514,0.3231483925733456,0.8810312540622827,302,0.038325221330064024,241
ENSG00000054219,LY75,Gene Expression,0.004955764288843327,0.324473032472647,0.8835246475721319,324,0.05163602170459348,277
ENSG00000107758,PPP3CB,Gene Expression,0.004954921235792043,0.3258391765434887,0.8854468156185212,368,0.05734728226261645,325
ENSG00000116874,WARS2,Gene Expression,0.0049547005956387695,0.31341155058477477,0.8652150750638631,88,0.01283794505787088,83
ENSG00000155621,C9orf85,Gene Expression,0.004954261426850908,0.31964942291115817,0.8753689039275443,139,0.015108642565781517,128
ENSG00000107862,GBF1,Gene Expression,0.004951435655789046,0.32495484467027147,0.8841523651366054,352,0.049144571583946674,295
ENSG00000074706,IPCEF1,Gene Expression,0.00495014538778292,0.28880726642574794,0.8190158941524699,31,0.005576074423079339,30
ENSG00000139318,DUSP6,Gene Expression,0.004949936884301844,0.32742412447946756,0.8884162893936586,633,0.10419178351461192,508
ENSG00000164674,SYTL3,Gene Expression,0.004949076713540741,0.3059986078213197,0.8519558034249821,45,0.0051085444502285415,44
ENSG00000153885,KCTD15,Gene Expression,0.004948640838339528,0.3250318757836017,0.8841523651366054,408,0.044635008624578455,297
ENSG00000167703,SLC43A2,Gene Expression,0.004946492141163548,0.3274204181759739,0.8884162893936586,526,0.08235305516702932,437
ENSG00000285447,ZNF883,Gene Expression,0.004945046898886648,0.22781308370978914,0.6971086023420786,11,0.0029309492789950523,11
ENSG00000122376,SHLD2,Gene Expression,0.00494121829807266,0.3275876477012256,0.8887480521439624,328,0.061119288910232106,302
ENSG00000197024,ZNF398,Gene Expression,0.004941019751428483,0.3209105697230803,0.877706907974361,130,0.016243977068163176,126
ENSG00000107679,PLEKHA1,Gene Expression,0.004940888164372938,0.32698523660339696,0.8875607833417644,426,0.046446044837383724,337
ENSG00000122986,HVCN1,Gene Expression,0.004938524645784778,0.31955684268925255,0.8753379045006048,71,0.013458399042709691,70
ENSG00000006453,BAIAP2L1,Gene Expression,0.004937873039880277,0.32266990761496395,0.880395198791386,211,0.02029727272466568,186
ENSG00000115353,TACR1,Gene Expression,0.004935669393051799,0.3068418760003946,0.8538622289527902,20,0.003529024270611915,18
ENSG00000101190,TCFL5,Gene Expression,0.004935136682365582,0.32393436552180144,0.8825040428429047,195,0.023193894778657045,175
ENSG00000107372,ZFAND5,Gene Expression,0.004934074789477206,0.32963758479936445,0.8921748903162698,1014,0.1588280756932622,758
ENSG00000152291,TGOLN2,Gene Expression,0.00493074774524768,0.3300560818684053,0.8927467957028152,1074,0.19600718724753644,813
ENSG00000029363,BCLAF1,Gene Expression,0.004929440719110699,0.3294408366732877,0.8919785579099297,627,0.09329543665742544,516
ENSG00000144711,IQSEC1,Gene Expression,0.0049292480585966985,0.32792107956613936,0.8894651448611872,293,0.06043627180478636,268
ENSG00000072736,NFATC3,Gene Expression,0.004926492449620508,0.3255481283142254,0.8849031436694028,186,0.018439786183243816,162
ENSG00000055609,KMT2C,Gene Expression,0.004925190269751566,0.3282421759622607,0.8898514456940914,319,0.048750760509196474,289
ENSG00000048392,RRM2B,Gene Expression,0.004922351931252924,0.3286532217814999,0.8908397614756057,361,0.04666473252909824,310
ENSG00000127054,INTS11,Gene Expression,0.004921591066540696,0.32992456260814595,0.8925031111037037,525,0.07334457079189255,445
ENSG00000151490,PTPRO,Gene Expression,0.004918916047560531,0.3176596213758658,0.872025851544553,60,0.010095294082822972,57
ENSG00000254615,AC027031.2,Gene Expression,0.004911549287738955,0.27837738811937696,0.7992367754378181,26,0.004321515486058584,26
ENSG00000197852,INKA2,Gene Expression,0.004911344216391295,0.3228043174402393,0.880438739780916,129,0.022723720166877653,119
ENSG00000177663,IL17RA,Gene Expression,0.004910734861042123,0.3287482598319389,0.8908397614756057,281,0.04437261406683735,252
ENSG00000181218,HIST3H2A,Gene Expression,0.004909736674512472,0.3004430599534831,0.8411624800049174,89,0.006162757662437598,77
ENSG00000171365,CLCN5,Gene Expression,0.004908626781554668,0.3121699723044513,0.8631147180861267,64,0.009173882310121275,62
ENSG00000095139,ARCN1,Gene Expression,0.00490661473414637,0.33102231849263397,0.8941254801410866,608,0.08228023618929209,487
ENSG00000118412,CASP8AP2,Gene Expression,0.00490472301818026,0.3268105747231993,0.8871984654532012,149,0.036935476589321906,137
ENSG00000176087,SLC35A4,Gene Expression,0.004904272747456951,0.3304163181305533,0.8934968191043855,531,0.05993309975011127,402
ENSG00000149308,NPAT,Gene Expression,0.004902847528731662,0.3254304832333066,0.884789794394038,160,0.02565648433122104,149
ENSG00000241106,HLA-DOB,Gene Expression,0.0048974893071613654,0.3260009349000237,0.8854468156185212,101,0.01448400107591486,94
ENSG00000100578,KIAA0586,Gene Expression,0.004896476601857792,0.31566545739543606,0.8689216238998132,90,0.011508026185812495,85
ENSG00000204584,FLJ45513,Gene Expression,0.0048932789626341565,0.2692512556844697,0.7801948960949853,14,0.0035367533965913493,13
ENSG00000175279,CENPS,Gene Expression,0.004888407633557496,0.32678765408916277,0.8871984654532012,94,0.01269504295158549,92
ENSG00000170632,ARMC10,Gene Expression,0.0048863872122815784,0.3322819772084966,0.8966286218662137,466,0.054684650969834964,365
ENSG00000102010,BMX,Gene Expression,0.004885426066418271,0.2674102498575879,0.7759038953443601,6,0.0010970017191017324,6
ENSG00000119979,DENND10,Gene Expression,0.004882798628837186,0.32988873621022474,0.8925031111037037,307,0.03086521463695887,249
ENSG00000078687,TNRC6C,Gene Expression,0.0048814227952673666,0.32949021016379976,0.8920001366887286,128,0.03047729388130558,122
ENSG00000143882,ATP6V1C2,Gene Expression,0.004881119291523665,0.31842146815328976,0.8734582327013406,100,0.011417302497417922,76
ENSG00000224877,NDUFAF8,Gene Expression,0.004880705455088387,0.33380593246892554,0.8989778075366512,711,0.09036027127440471,519
ENSG00000102908,NFAT5,Gene Expression,0.004879554727472713,0.3298569239617759,0.8925031111037037,161,0.031511814613256285,154
ENSG00000109065,NAT9,Gene Expression,0.0048785299065565915,0.3247387084414961,0.8838965015709087,108,0.01256176581210571,99
